"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Least developed countries: UN classification","LDC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.471698113207547","0.387386689393352","0.361454492879347","0.301614524809273","0.287502113986132","0.272188717510807","0.248032435010732","0.249257022337264","0.23623478102853","0.228160238690711","0.218938149972633","0.214507031063796","0.207996302287959","0.199918551701159","0.196011004126547","0.208116545265349","0.201207243460765","0.191863679229944","0.185377195462972","-3.43531787206596","-3.3778620925882","-3.65905696607638","-3.88048506063258","-4.01877238483389","-3.89332605183517","-4.00520856719501","-4.08590094654908","-3.58957949026842","-3.58649425782124","0.453544426634904","1.76192903723495","0.312673059503433","0.207133656189549","0.542321080427367","0.767036774448442","0.78875347221116","1.03282305224356","0.470981455916598","1.03497663717382","0.681537805813656","0.724234749242821","-0.0612789728739074","1.96423832103298","1.13947993161634","2.56817408134941","1.2266934614274","2.32965106432294","1.87605386612221","5.33873520311734","2.03055173910262","1.0459950626062","","","",
"Low income","LIC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2.53974523550904","-2.68165571773727","-2.83962245245586","-3.37339726663991","-3.30115105925092","-3.29538421141475","-3.41508906089714","-3.67811305039185","-3.42817607887227","-3.4007802997994","-0.758784283196368","0.409961999970881","0.447778582483932","0.337155457156749","0.362480852785484","0.371407498557699","0.162368454771345","0.0979403699586072","0.0265864434606035","0.22127215828247","0.154296188605095","0.322060740949607","1.0036428963708","0.95001932521562","1.65540167459983","0.898716760623759","0.973701302096129","1.48186247757818","1.52485873872957","1.6601606729406","1.30112756829751","-0.11932988573129","","","",
"Liechtenstein","LIE","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.0485122897800776","0.16747572815534","0.195251437841026","0.195569352335262","0.367418351477449","0.182270795385549","0.215894465894466","0.221368421052632","0.2002827997172","0.314042978510745","0.433907470458642","0.876122581242478","1.15697375193001","1.60969666414587","2.24028944522998","16.2444426611026","3.1935214686694","3.07266872024643","3.45124207188161","3.86002059467113","4.65626351894197","4.9782582290781","7.77126133363939","","","",
"Lower middle income","LMC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.143843005633851","0.138256087981147","0.130121714974963","0.127610208816705","0.121030986402539","0.115879395859691","0.111314513618882","0.106818237499081","0.395267804266689","1.00424824289036","1.33870781437328","1.5515031592202","1.84603175160567","1.89153812591433","1.91939658359831","1.78015791280467","1.46357610873724","1.41602387904864","1.45814380610721","1.1789937815267","1.0939666960848","1.05050568062194","0.990796764489844","1.01510552030981","0.988522410869429","1.03965974771893","1.09862127530554","1.20887930122115","1.29982833851982","2.43043816726533","1.84053347886456","1.59280042405552","0.294963745725144","1.33483111473963","1.01042074711659","1.8828552202089","1.90498588835054","3.49425123396525","3.27396315556682","2.66571039729351","2.46280586074011","3.99818449010944","3.12295913157062","4.28192229861617","4.36707097529262","4.01953177158349","4.63338559502091","5.17886073788579","6.17221692478268","7.95125964935761","8.29593234373609","","","",
"Low & middle income","LMY","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","1.45648312611012","1.46130853537031","1.26404494382022","1.5817223198594","2.17928555380813","2.01897839693115","2.1978021978022","2.78538077604251","2.58073817762399","2.27098749681041","1.92508407746724","0.46293338869636","0.419318893566195","0.445153410931931","0.482850066298066","0.511642653327227","0.538015358818271","0.54301869246688","0.531621781234838","0.622350282804178","0.703813966572118","0.794673482455278","0.884900733617938","0.989647235375833","0.934860738357239","0.9170399938895","0.967478999609367","0.973517780918526","0.945952771478928","0.929351618745857","0.502249803916172","0.552139689046831","0.58354675406545","0.516078449086659","0.49782319086325","0.628330535762975","0.637456237401676","0.611521142417151","0.661108863220523","0.730369026644683","1.16956522521761","1.0590878892249","1.01120273747207","0.750859534394178","0.948017833486158","0.942351147066323","1.01962835637316","1.17879043537384","1.6562500588003","1.88219433932309","2.06947041264749","2.31803081611639","3.03216770466098","3.2080636035185","3.80453942268815","4.5192860601106","5.47130353915325","6.37093266287553","7.40882169334837","8.45305448598684","9.69734550522747","11.1425224074503","","","",
"Lesotho","LSO","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0773290544589866","0.145446194476872","0.142159705205664","0.148356367611462","0.150973381009138","0.146905323385008","0.193398987200041","0.177727889247463","0.146248171897851","","","",
"Late-demographic dividend","LTE","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0.0311575011684063","0.0311650045330916","0.0465116279069767","0.0345619275680747","0.0358310565682806","0.0539923164780397","0.0730235597063684","0.0781596944666489","0.0769696870445278","0.130039011703511","0.10042401249721","0.25763506781323","0.281851085090819","0.288450016884348","0.275796717336296","0.299299942507356","0.292570286736348","0.328411716623007","0.338709135356529","0.368905314753641","0.352715173328713","0.366695186023611","0.400346730974083","0.490844670195006","0.411816793766784","0.414408238590702","0.410679292359626","0.407411364947749","0.363717345635191","0.350607783952115","0.161975948546957","0.170534638319822","0.264914249408401","0.23628196771956","0.240811239092023","0.3675848813985","0.389189953986792","0.426098861907433","0.415122011870054","0.463552173270114","0.534264667015255","0.582543209203443","0.654469751711622","0.669504896480564","0.66491267337949","0.802402510045133","0.777162360902564","0.918794711242532","1.1830516756733","1.57921076296289","2.0490759428134","2.37121061078893","2.90666274735351","3.40050000293492","3.87586022090379","4.71846099083025","5.92247024946529","6.87062083523761","7.93532516482043","8.90438692575638","9.91238498534599","11.648292908853","","","",
"Lithuania","LTU","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","-0.84994921687069","-1.3242688194887","-2.65442570601736","-2.72681487876826","-3.26404193221752","-3.1893419459023","-2.71113379842323","-3.30230496453901","0","0.0135712831648232","0.0225720896111958","0.0359195402298851","0.036318356334959","0.0608766233766234","0.304438391283448","1.14228599985721","1.43815136922303","1.69351478057039","6.45486171508088","13.1121941103277","15.0703946063851","21.1045779084418","25.2899704343871","26.9410095276708","38.4669479606188","46.2347743014091","50.5326117915124","53.497859481239","41.2307413449338","44.0901929893659","","","",
"Luxembourg","LUX","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-53.7400145243283","-49.469964664311","-43.906510851419","-35.7075913776945","-48.3870967741936","-58.8617886178862","-63.7738853503185","-66.1904761904762","-69.5752895752896","-61.1545988258317","4.0926243567753","3.06847624922887","1.41887506760411","1.73101353217343","2.21297192642788","2.82247517558731","3.10523886452804","3.70357410647338","4.22575203823447","4.19520371325426","3.51470267915487","4.93218514531755","5.50786163522013","8.6926272066459","9.7914979757085","12.0086767895879","15.564406008193","23.0738255033557","26.8867667121419","36.1687631027254","39.604297224709","39.9950226244344","","","",
"Latvia","LVA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.0319897632757518","0.0443852640923213","0.0345006037605658","0.048661800486618","0.11073500967118","0.152803738317757","0.524276729559748","1.8274213836478","1.86670931968437","1.77619241744802","1.8100592925782","1.99811360301824","1.95563139931741","1.78110971449093","1.74392636185303","3.13244707040867","6.53867358521161","10.0199710098244","15.7511188947266","16.5685884691849","14.8161581569116","14.3632983667508","15.8774538964902","16.8547685616651","18.2831935709294","17.2909681833732","","","",
"Macao SAR, China","MAC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1544227886057","1.33461402355796","2.10837438423645","1.40885157250605","0.0970818342755982","0.0136286201022146","0.267873087683791","0.685086626656098","0.811168745171615","","","",
"Morocco","MAR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.502526626758921","1.36714076831051","1.28086642599278","1.19423332126915","1.09329710144928","1.03011653130202","0.879992197786122","1.37788154337675","1.42617497505109","1.87896797972817","2.87235569818013","2.89670676395188","2.91365970062911","5.07917286311168","6.82946501497414","8.22940893801057","10.7426962446719","10.6521346148052","13.6131598782837","15.2803121248499","15.4651238266427","16.4714879819553","","","",
"Monaco","MCO","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0725890079502247","0.0463633229920717","0.0532032808689869","0.293254041999628","0.307997356245869","0.322685343354971","0.646525679758308","1.03320348729364","1.3528689243727","1.3120854230707","1.75604626708728","","","",
"Madagascar","MDG","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.236409608091024","0.259786476868327","0.333333333333333","0.2439293598234","0.220647773279352","0.209045226130653","0.242574257425743","0.283412322274882","0.295660036166365","0.576992753623188","1.9134775374376","1.79253409906676","1.47929665343165","-2.678125","-1.84906588003933","2.17872340425532","15.7865290602933","2.22814685314685","3.63913595933926","3.55745026390581","4.18781961878196","3.55621771950735","","","",
"Maldives","MDV","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.0048813824074978","0.0170721297481861","0.0205645915124322","0.433082100951773","0.438875564909533","0.47094674146409","0.456575517590609","0.70539484713809","0.826419497018408","1.35728085398998","1.5101116576872","2.17712587601507","2.83466002309048","3.8740471610743","4.41901990609087","5.58478879892923","5.82133253659994","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000272794727423508","0.000266441434840415","0.000237832489820769","0.000219590069258708","0.000206788878894093","0.0120438157967478","0","0.0295700202237817","0.000163710330940434","0.00574617141916457","0.408188883433784","0.152553326393045","0.0659289614858196","-0.00265950039172682","0.423563538136863","-0.143183160123032","0.0653616329133262","0.0686898862826038","0.420173833261172","0.477009857029586","0.186885980963663","0.628584291796108","0.394043815020052","0.369785448825924","0.546607149902564","0.640895782017713","1.04258591816174","1.23729530612199","1.52511893453282","1.79097611218761","2.50607816014147","2.86874117257909","","","",
"Mexico","MEX","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.42518366325095","5.3909215356854","5.95872471098266","6.05942228741164","5.39587170616661","5.56920287951237","4.72569772529821","4.17689097454819","4.07890117605757","3.78988042399875","3.68576151695636","3.7779127801559","3.61241585365295","3.70390361404979","3.83310674585303","4.14579611433676","3.52261240258959","3.7826713059475","2.9841671803174","2.96884815482926","3.12615728559141","2.915923752019","3.40809564263558","3.87943832506516","4.63244498250386","5.34910463709158","5.69010459722426","6.08586460348162","6.57285118235307","9.76499757858015","13.2137906069","12.4198036521538","","","",
"Marshall Islands","MHL","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0721604849184587","0.0679624847084409","0.0626487908783361","0.0614628149969269","0.126742712294043","0.130890052356021","0.1318391562294","0.1318391562294","0.263331138907176","0.460405156537753","0.551977920883165","0.559725225798244","0.737256895894242","1.04538500764916","1.7179384738314","1.72945435044912","2.14507479537115","2.40139355480901","2.4256748351785","2.4256748351785","2.4256748351785","2.4256748351785","","","",
"Middle income","MIC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","1.45648312611012","1.46130853537031","1.26404494382022","1.5817223198594","2.17928555380813","2.01897839693115","2.1978021978022","2.78538077604251","2.58073817762399","2.27098749681041","1.92508407746724","0.483472495856397","0.437129635605091","0.463169469196378","0.501975879798884","0.530927902885961","0.557593920698054","0.561855168992774","0.549305966712716","0.641833739537519","0.725191466585252","0.818248967271865","0.911169702903196","1.01891841103978","0.961074458405626","0.942681908522918","0.992837955992412","0.997715227447235","0.969698555208015","0.953075691019521","0.55906827855588","0.609440040476018","0.6421489587979","0.576410045367062","0.55766521426772","0.689898325196916","0.698227301459442","0.671909656625997","0.722171499265844","0.794838296194045","1.20217469391643","1.07035766941122","1.02071594202617","0.757439349188433","0.957179965602384","0.9512571868573","1.03247854437092","1.19428657466095","1.67962424672894","1.90622578661233","2.09590381239904","2.34189430983163","3.05372239356135","3.22997195494566","3.82469012131184","4.55149910553298","5.51144898471541","6.41282907585649","7.45837819906987","8.50945747287891","9.7663944923648","11.230952767213","","","",
"North Macedonia","MKD","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.000149992500374981","-0.00316911552866609","-0.00585212674850129","0.000461680517082179","0.00142608144509586","0.00512595196250732","0.00647382920110193","0.0190856635596982","0.0416799744490578","0.148014440433213","1.57536285820618","2.89691817215728","3.01208029845443","3.3225","3.11307294453362","3.08076333276538","5.18477651019263","4.73368287832218","","","",
"Mali","MLI","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.823408006191684","1.98549496091175","1.48815636905748","1.3392783329016","1.44975997914341","1.98639893142379","1.9015907850143","1.85963083338444","2.69334619093539","3.42512292145381","4.3836257049487","4.19002079440979","4.24384056254704","4.01623978942665","3.66969661093499","3.5554122817398","3.26162593820586","3.13740888061867","3.12351669665999","3.16749494839168","5.73223856692374","5.73223856692374","","","",
"Malta","MLT","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00357142857142857","0.00353825740822645","0.00348432055749129","0.0064878892733564","0.0313653136531365","0.032166508987701","0.458467186782928","1.12336530078466","1.57974233673923","3.36035634743875","7.82592024539877","15.8996499416569","10.4215626892792","10.1427115188583","9.80330257406508","11.3308446103593","11.8897922312556","","","",
"Myanmar","MMR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2.357952325127","7.06056728513542","2.59096290449882","2.59244239631336","2.64556962025316","2.52809175531915","2.71317326411421","3.12908266916706","3.05436424041075","2.85855829982769","2.2295652173913","2.17782466909649","1.83120554440999","22.1092423252776","12.0317819055018","9.24323816679189","14.772569638662","12.4282687214062","12.6794372801876","14.3416815742397","14.7019438444924","13.8295615993505","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000449428102739264","0.000428135342144359","0.000390734894188991","0.000367959553885837","0.000345150123046019","0.0200822384123838","0","0.0491430677560047","0.000275227337781007","0.00962053490174054","0.681565374832583","0.252073635285684","0.107298373667313","-0.00701523468673101","0.698605197184621","-0.241739930160702","0.106804054883133","0.113703250423308","0.70977985432028","0.802862840427787","0.293510320344771","1.03146836059013","0.629466718369518","0.55757206172789","0.806649096445439","0.956560988068828","1.62494001177288","1.89769002350468","2.34380702544718","2.42473031906895","3.42534028259691","3.83960615834412","","","",
"Montenegro","MNE","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","-0.00564759036144578","0.00316455696202532","0.00430925221799747","-0.0110305704380712","0","0.00604902897166507","3.94439967767929","3.75328083989501","8.6192834255753","9.42307692307692","8.54608050847458","","","",
"Mongolia","MNG","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","-0.00135777325186694","0.047066622472655","0.0456298200514139","0.0564053537284895","0.0535876475930972","0.051769523252413","0.0499435665914221","0.0599837881653607","0.210447388152962","0.206981926219361","0.239508462786923","0.220899470899471","0.220099667774086","1.25617529880478","2.53999255952381","2.9773263196082","2.96964884418564","3.09258337481334","6.14521805661821","8.39840579710145","8.74000605693519","9.89896407910669","","","",
"Northern Mariana Islands","MNP","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","-0.10351966873706","-8.32697856553998","0.113538952853181","0.248979912115505","0.354650100493331","0.318839346494214","0.337134283570893","0.278860468263635","0.255692746789105","0.327952029520295","0.261421767507497","0.29372009569378","0.431702191534074","0.470654777748203","0.464012866907921","0.464131689242544","0.335457736970024","0.351990311710194","0.402721088435374","0.452943578971935","0.0527369474737896","0.719751918427415","0.721518316280549","","","",
"Mauritania","MRT","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","4.81936611914202","5.09783183500793","13.4185763996129","15.718966846569","13.9114686433896","19.2089904677665","19.7933163529678","18.9100619853438","19.3554142491133","","","",
"Mauritius","MUS","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2564102564103","21.2368728121354","20.5376344086022","17.1890798786653","15.5534351145038","15.2658662092624","17.6747839748625","17.8699070764832","20.8062418725618","18.8643533123028","24.169853768279","24.974358974359","23.1758974358974","21.5561959654179","21.7214780600462","19.9467429577465","18.9702127659574","18.9931034482759","19.0383261634728","18.895615056267","17.739680178505","18.0251916757941","17.6436740528949","17.332756232687","17.2533197139939","18.6923590256924","18.6150558842867","17.3456235973068","16.9671031619291","18.9239802224969","20.1235253296322","18.1400401069519","","","",
"Malawi","MWI","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93565543852331","3.00838779308411","3.39296430251229","2.70345908429419","2.45609958024082","2.67919035075558","2.67329010950338","2.69214183832554","2.66440653686837","2.33460476127844","2.33853707667128","2.36789133207333","2.77763526478344","3.0928312608087","3.15415609028857","3.47745648896807","3.33534039423941","3.81511185295255","4.6598801760246","7.4876834617512","7.60059612518629","7.600563575708","","","",
"Malaysia","MYS","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.864789545881164","-0.589218389511001","0.920093199908416","0.775796811479693","0.391850177434252","1.71523955825965","0.662339975509295","0.359715328766561","1.2903242298136","0.867253433100868","0.99778019970189","0.827951084055908","1.33300838660227","1.82966866163587","0.779696071716768","1.86513059291381","0.892493297587131","0.888973994237152","1.27179108241407","1.51029138842632","1.89676222635702","-0.280085788739672","","","",
"North America","NAC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0.0133239410470215","0.0189425058318847","0.0201296899246016","0.0260921765436807","0.0271353392002198","0.0272658730848688","0.0278880110678268","0.0325955327616049","0.039607002820346","0.0463759703983168","0.044561943009802","0.0438393050535188","0.0876391593506883","0.122920571303325","0.127808644041324","0.158462399049051","0.197194210437091","0.209631705865773","0.174102759735559","0.219694693157538","0.253838644460933","0.294219171532005","0.262700507672982","0.297913450734545","0.351958791685932","0.423878316184855","0.452608935970056","0.476997356411441","0.451948345363093","2.05714575575157","2.27288938266375","1.18523231187409","1.41254623735908","1.45242623332376","1.43353833013344","1.25704870771077","1.22228999653496","1.20039709709942","1.15523722109312","1.2923712771539","1.84851770859359","1.83092512889753","1.95568896045337","1.970852682647","2.03066520578055","2.10728329456827","2.32076761781351","2.47236213612146","2.90542531595508","3.49733245857238","3.94494371737155","4.56107040355172","5.21018292620994","6.05835896179643","6.66397514720341","7.18243319569999","8.30682157696983","9.34686325166606","9.70432370079644","10.4147533056443","12.02932318519","13.2013427993382","","","",
"Namibia","NAM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","-6.44176136363636","8.87386644682605","2.50104821802935","0.870786516853932","10.6685962373372","-4.11478365384615","1.18447204968944","-4.32848101265823","-17.7686945500634","-28.2338009352037","2.43412033511043","8.09312022237665","-8.8124246079614","9.8847858197932","2.57460732984293","-2.07233502538071","11.8215010141988","-5.71783295711061","12.4992937853107","48.4776334776335","8.66302186878728","24.9011588275392","","","",
"New Caledonia","NCL","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45765616832995","0.410622990260717","0.488150629337053","0.290672870721676","0.707457206885043","0.958883744637472","1.53454324112191","1.95858633037521","1.93594010868063","2.15931540642625","2.58803882292786","2.20097516042319","2.69659384522566","2.28986606519092","2.06453327133534","2.36257092363501","1.82431029249669","2.26815109442472","2.64609611892515","5.1979685686088","6.16967376141","7.87484105983023","","","",
"Niger","NER","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.388349514563107","0.555555555555556","0.523560209424084","0.56701030927835","0.634146341463415","0.698689956331878","0.825688073394495","0.803571428571428","0.87719298245614","0.778210116731518","1.16040955631399","1.4327485380117","1.62907268170426","1.8510158013544","2.21218961625282","2.14689265536723","1.89033189033189","2.63345195729537","8.59888059701493","6.87910447761194","6.84843982169391","6.38365650969529","","","",
"Nigeria","NGA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","5.47333554157006","1.87999494183106","-8.37695616363137","1.54746126108566","-0.0346144470626473","22.2032418431717","18.3954060010171","6.59765113429935","7.68157463578798","13.7552941176471","3.02174306939663","-2.21727657801542","-1.07741831643329","2.40185571248202","2.00771571133017","0.0827946240142175","0.0885942961930049","0.164605762915155","0.176844402018274","0.217242136465938","0.786388069139966","3.51431929080551","","","",
"Nicaragua","NIC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6993822923816","37.8898473788985","35.2654057352044","29.164265129683","26.5177548682703","23.5040431266846","21.8765679879579","21.8581907090465","14.783759929391","9.23361034164358","8.71118672905147","10.0674603174603","13.0446564885496","16.3596681096681","16.7388774811773","20.4192068174369","20.2239948947033","19.4660224438903","19.6495090746802","22.3229076165653","23.2112599070784","22.3780392156863","32.3287025551972","41.3875150060024","45.6497975708502","43.6627373935822","43.491396209976","45.731270718232","50.1418134937688","52.2079142982073","55.077552097072","55.2914787562307","","","",
"Netherlands","NLD","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00183414851045","1.11717573671757","1.13258345522089","1.31546546741145","1.44991047616663","1.622780536491","2.03223956077403","2.22484194953943","2.43209131317566","2.78713099630996","3.15628521382111","3.40070251860393","4.02724497556808","4.01770331963065","5.14922836761713","7.36476816685181","8.03775054890573","7.10859126135121","8.76670819696519","9.44403690705509","9.29963947346357","10.7606591613067","11.989121800957","11.7995080192856","11.1609261015113","12.3386896282653","12.7462963927821","14.8291754504255","16.465120345518","18.7148363822059","26.5202550333393","33.076015824003","","","",
"Norway","NOR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0196966712625566","-0.213496203010567","-0.139570904572649","-0.11573014062461","-0.665161085429973","-0.53409524427958","0.0247656785795931","-0.81589152493798","-0.252974155613291","-0.10756455910754","0.204459302569554","0.235737140044302","0.252737079683256","0.516653771219226","0.557988374300514","0.607373432167467","0.848086065371519","0.936731004723308","0.926864789564777","0.919566223733238","0.999911025551844","1.27847952391033","1.27520096435803","1.70571782325914","1.74809466788758","1.92426632352331","1.59207471719381","2.10935242172866","2.81597857196272","4.36238566112701","6.62982054834241","7.68654778941503","","","",
"Nepal","NPL","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.948764315852924","-1.12426352437065","-1.32297551789077","-0.320987654320988","0.0574855252274607","2.27319384129491","0.453056768558952","3.7836676217765","4.1952347083926","-7.06356340288925","-3.35193266832918","0.358247422680412","3.95157657657658","4.00426499857833","-0.725065963060686","8.21922965537214","-4.49844162071446","2.83723986856517","4.0115990057995","-5.3027881950106","4.66467356173239","-15.2714300485989","","","",
